Season,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,SeasonStartYear,league_offset
2017/18,2017-10-21,france,Nantes,Guingamp,2,1,H,2017,11.5
2017/18,2017-10-21,france,Rennes,Lille,1,0,H,2017,11.5
2017/18,2017-10-22,england,Everton,Arsenal,2,5,A,2017,20.071
2017/18,2017-10-22,england,Tottenham,Liverpool,4,1,H,2017,20.071
2017/18,2017-10-22,spain,Celta,Ath Madrid,0,1,A,2017,19.714
2017/18,2017-10-22,spain,Leganes,Ath Bilbao,1,0,H,2017,19.714
2017/18,2017-10-22,spain,Real Madrid,Eibar,3,0,H,2017,19.714
2017/18,2017-10-22,spain,Villarreal,Las Palmas,4,0,H,2017,19.714
2017/18,2017-10-22,italy,Atalanta,Bologna,1,0,H,2017,17.333
2017/18,2017-10-22,italy,Benevento,Fiorentina,0,3,A,2017,17.333
2017/18,2017-10-22,italy,Chievo,Verona,3,2,H,2017,17.333
2017/18,2017-10-22,italy,Lazio,Cagliari,3,0,H,2017,17.333
2017/18,2017-10-22,italy,Milan,Genoa,0,0,D,2017,17.333
2017/18,2017-10-22,italy,Spal,Sassuolo,0,1,A,2017,17.333
2017/18,2017-10-22,italy,Torino,Roma,0,1,A,2017,17.333
2017/18,2017-10-22,italy,Udinese,Juventus,2,6,A,2017,17.333
2017/18,2017-10-22,germany,FC Koln,Werder Bremen,0,0,D,2017,9.857
2017/18,2017-10-22,germany,Freiburg,Hertha,1,1,D,2017,9.857
2017/18,2017-10-22,germany,Wolfsburg,Hoffenheim,1,1,D,2017,9.857
2017/18,2017-10-22,france,Marseille,Paris SG,2,2,D,2017,11.5
2017/18,2017-10-22,france,Nice,Strasbourg,1,2,A,2017,11.5
2017/18,2017-10-22,france,Troyes,Lyon,0,5,A,2017,11.5
2017/18,2017-10-23,spain,La Coruna,Girona,1,2,A,2017,19.714
2017/18,2017-10-23,spain,Sociedad,Espanol,1,1,D,2017,19.714
2017/18,2017-10-24,italy,Inter,Sampdoria,3,2,H,2017,17.333
2017/18,2017-10-25,italy,Atalanta,Verona,3,0,H,2017,17.333
2017/18,2017-10-25,italy,Bologna,Lazio,1,2,A,2017,17.333
2017/18,2017-10-25,italy,Cagliari,Benevento,2,1,H,2017,17.333
2017/18,2017-10-25,italy,Chievo,Milan,1,4,A,2017,17.333
2017/18,2017-10-25,italy,Fiorentina,Torino,3,0,H,2017,17.333
2017/18,2017-10-25,italy,Genoa,Napoli,2,3,A,2017,17.333
2017/18,2017-10-25,italy,Juventus,Spal,4,1,H,2017,17.333
2017/18,2017-10-25,italy,Roma,Crotone,1,0,H,2017,17.333
2017/18,2017-10-25,italy,Sassuolo,Udinese,0,1,A,2017,17.333
2017/18,2017-10-27,germany,Mainz,Ein Frankfurt,1,1,D,2017,9.857
2017/18,2017-10-27,france,Paris SG,Nice,3,0,H,2017,11.5
2017/18,2017-10-28,england,Arsenal,Swansea,2,1,H,2017,20.071
2017/18,2017-10-28,england,Bournemouth,Chelsea,0,1,A,2017,20.071
2017/18,2017-10-28,england,Crystal Palace,West Ham,2,2,D,2017,20.071
2017/18,2017-10-28,england,Liverpool,Huddersfield,3,0,H,2017,20.071
2017/18,2017-10-28,england,Man United,Tottenham,1,0,H,2017,20.071
2017/18,2017-10-28,england,Watford,Stoke,0,1,A,2017,20.071
2017/18,2017-10-28,england,West Brom,Man City,2,3,A,2017,20.071
2017/18,2017-10-28,spain,Alaves,Valencia,1,2,A,2017,19.714
2017/18,2017-10-28,spain,Ath Bilbao,Barcelona,0,2,A,2017,19.714
2017/18,2017-10-28,spain,Ath Madrid,Villarreal,1,1,D,2017,19.714
2017/18,2017-10-28,spain,Sevilla,Leganes,2,1,H,2017,19.714
2017/18,2017-10-28,italy,Milan,Juventus,0,2,A,2017,17.333
2017/18,2017-10-28,italy,Roma,Bologna,1,0,H,2017,17.333
2017/18,2017-10-28,germany,Bayern Munich,RB Leipzig,2,0,H,2017,9.857
2017/18,2017-10-28,germany,Hannover,Dortmund,4,2,H,2017,9.857
2017/18,2017-10-28,germany,Hertha,Hamburg,2,1,H,2017,9.857
2017/18,2017-10-28,germany,Hoffenheim,M'gladbach,1,3,A,2017,9.857
2017/18,2017-10-28,germany,Leverkusen,FC Koln,2,1,H,2017,9.857
2017/18,2017-10-28,germany,Schalke 04,Wolfsburg,1,1,D,2017,9.857
2017/18,2017-10-28,france,Bordeaux,Monaco,0,2,A,2017,11.5
2017/18,2017-10-28,france,Caen,Troyes,1,0,H,2017,11.5
2017/18,2017-10-28,france,Dijon,Nantes,1,0,H,2017,11.5
2017/18,2017-10-28,france,Guingamp,Amiens,1,1,D,2017,11.5
2017/18,2017-10-28,france,Montpellier,Rennes,0,1,A,2017,11.5
2017/18,2017-10-28,france,Strasbourg,Angers,2,2,D,2017,11.5
2017/18,2017-10-29,england,Brighton,Southampton,1,1,D,2017,20.071
2017/18,2017-10-29,england,Leicester,Everton,2,0,H,2017,20.071
2017/18,2017-10-29,spain,Eibar,Levante,2,2,D,2017,19.714
2017/18,2017-10-29,spain,Getafe,Sociedad,2,1,H,2017,19.714
2017/18,2017-10-29,spain,Girona,Real Madrid,2,1,H,2017,19.714
2017/18,2017-10-29,spain,Malaga,Celta,2,1,H,2017,19.714
2017/18,2017-10-29,italy,Benevento,Lazio,1,5,A,2017,17.333
2017/18,2017-10-29,italy,Crotone,Fiorentina,2,1,H,2017,17.333
2017/18,2017-10-29,italy,Napoli,Sassuolo,3,1,H,2017,17.333
2017/18,2017-10-29,italy,Sampdoria,Chievo,4,1,H,2017,17.333
2017/18,2017-10-29,italy,Spal,Genoa,1,0,H,2017,17.333
2017/18,2017-10-29,italy,Torino,Cagliari,2,1,H,2017,17.333
2017/18,2017-10-29,italy,Udinese,Atalanta,2,1,H,2017,17.333
2017/18,2017-10-29,germany,Stuttgart,Freiburg,3,0,H,2017,9.857
2017/18,2017-10-29,germany,Werder Bremen,Augsburg,0,3,A,2017,9.857
2017/18,2017-10-29,france,Lille,Marseille,0,1,A,2017,11.5
2017/18,2017-10-29,france,Lyon,Metz,2,0,H,2017,11.5
2017/18,2017-10-29,france,Toulouse,St Etienne,0,0,D,2017,11.5
2017/18,2017-10-30,england,Burnley,Newcastle,1,0,H,2017,20.071
2017/18,2017-10-30,spain,Espanol,Betis,1,0,H,2017,19.714
2017/18,2017-10-30,spain,Las Palmas,La Coruna,1,3,A,2017,19.714
2017/18,2017-10-30,italy,Verona,Inter,1,2,A,2017,17.333
2017/18,2017-11-03,spain,Betis,Getafe,2,2,D,2017,19.714
2017/18,2017-11-03,germany,Ein Frankfurt,Werder Bremen,2,1,H,2017,9.857
2017/18,2017-11-03,france,Rennes,Bordeaux,1,0,H,2017,11.5
2017/18,2017-11-04,england,Huddersfield,West Brom,1,0,H,2017,20.071
2017/18,2017-11-04,england,Newcastle,Bournemouth,0,1,A,2017,20.071
2017/18,2017-11-04,england,Southampton,Burnley,0,1,A,2017,20.071
2017/18,2017-11-04,england,Stoke,Leicester,2,2,D,2017,20.071
2017/18,2017-11-04,england,Swansea,Brighton,0,1,A,2017,20.071
2017/18,2017-11-04,england,West Ham,Liverpool,1,4,A,2017,20.071
2017/18,2017-11-04,spain,Alaves,Espanol,1,0,H,2017,19.714
2017/18,2017-11-04,spain,Barcelona,Sevilla,2,1,H,2017,19.714
2017/18,2017-11-04,spain,La Coruna,Ath Madrid,0,1,A,2017,19.714
2017/18,2017-11-04,spain,Valencia,Leganes,3,0,H,2017,19.714
2017/18,2017-11-04,italy,Bologna,Crotone,2,3,A,2017,17.333
2017/18,2017-11-04,italy,Genoa,Sampdoria,0,2,A,2017,17.333
2017/18,2017-11-04,germany,Augsburg,Leverkusen,1,1,D,2017,9.857
2017/18,2017-11-04,germany,Dortmund,Bayern Munich,1,3,A,2017,9.857
2017/18,2017-11-04,germany,Freiburg,Schalke 04,0,1,A,2017,9.857
2017/18,2017-11-04,germany,Hamburg,Stuttgart,3,1,H,2017,9.857
2017/18,2017-11-04,germany,M'gladbach,Mainz,1,1,D,2017,9.857
2017/18,2017-11-04,germany,RB Leipzig,Hannover,2,1,H,2017,9.857
2017/18,2017-11-04,france,Angers,Paris SG,0,5,A,2017,11.5
2017/18,2017-11-04,france,Monaco,Guingamp,6,0,H,2017,11.5
2017/18,2017-11-04,france,Montpellier,Amiens,1,1,D,2017,11.5
2017/18,2017-11-04,france,Nantes,Toulouse,2,1,H,2017,11.5
2017/18,2017-11-04,france,Troyes,Strasbourg,3,0,H,2017,11.5
2017/18,2017-11-05,england,Chelsea,Man United,1,0,H,2017,20.071
2017/18,2017-11-05,england,Everton,Watford,3,2,H,2017,20.071
2017/18,2017-11-05,england,Man City,Arsenal,3,1,H,2017,20.071
2017/18,2017-11-05,england,Tottenham,Crystal Palace,1,0,H,2017,20.071
2017/18,2017-11-05,spain,Celta,Ath Bilbao,3,1,H,2017,19.714
2017/18,2017-11-05,spain,Levante,Girona,1,2,A,2017,19.714
2017/18,2017-11-05,spain,Real Madrid,Las Palmas,3,0,H,2017,19.714
2017/18,2017-11-05,spain,Sociedad,Eibar,3,1,H,2017,19.714
2017/18,2017-11-05,spain,Villarreal,Malaga,2,0,H,2017,19.714
2017/18,2017-11-05,italy,Atalanta,Spal,1,1,D,2017,17.333
2017/18,2017-11-05,italy,Cagliari,Verona,2,1,H,2017,17.333
2017/18,2017-11-05,italy,Chievo,Napoli,0,0,D,2017,17.333
2017/18,2017-11-05,italy,Fiorentina,Roma,2,4,A,2017,17.333
2017/18,2017-11-05,italy,Inter,Torino,1,1,D,2017,17.333
2017/18,2017-11-05,italy,Juventus,Benevento,2,1,H,2017,17.333
2017/18,2017-11-05,italy,Sassuolo,Milan,0,2,A,2017,17.333
2017/18,2017-11-05,germany,FC Koln,Hoffenheim,0,3,A,2017,9.857
2017/18,2017-11-05,germany,Wolfsburg,Hertha,3,3,D,2017,9.857
2017/18,2017-11-05,france,Marseille,Caen,5,0,H,2017,11.5
2017/18,2017-11-05,france,Metz,Lille,0,3,A,2017,11.5
2017/18,2017-11-05,france,Nice,Dijon,1,0,H,2017,11.5
2017/18,2017-11-05,france,St Etienne,Lyon,0,5,A,2017,11.5
2017/18,2017-11-17,spain,Girona,Sociedad,1,1,D,2017,19.714
2017/18,2017-11-17,germany,Stuttgart,Dortmund,2,1,H,2017,9.857
2017/18,2017-11-17,france,Amiens,Monaco,1,1,D,2017,11.5
2017/18,2017-11-17,france,Lille,St Etienne,3,1,H,2017,11.5
2017/18,2017-11-18,england,Arsenal,Tottenham,2,0,H,2017,20.071
2017/18,2017-11-18,england,Bournemouth,Huddersfield,4,0,H,2017,20.071
2017/18,2017-11-18,england,Burnley,Swansea,2,0,H,2017,20.071
2017/18,2017-11-18,england,Crystal Palace,Everton,2,2,D,2017,20.071
2017/18,2017-11-18,england,Leicester,Man City,0,2,A,2017,20.071
2017/18,2017-11-18,england,Liverpool,Southampton,3,0,H,2017,20.071
2017/18,2017-11-18,england,Man United,Newcastle,4,1,H,2017,20.071
2017/18,2017-11-18,england,West Brom,Chelsea,0,4,A,2017,20.071
2017/18,2017-11-18,spain,Ath Madrid,Real Madrid,0,0,D,2017,19.714
2017/18,2017-11-18,spain,Getafe,Alaves,4,1,H,2017,19.714
2017/18,2017-11-18,spain,Leganes,Barcelona,0,3,A,2017,19.714
2017/18,2017-11-18,spain,Sevilla,Celta,2,1,H,2017,19.714
2017/18,2017-11-18,italy,Napoli,Milan,2,1,H,2017,17.333
2017/18,2017-11-18,italy,Roma,Lazio,2,1,H,2017,17.333
2017/18,2017-11-18,germany,Bayern Munich,Augsburg,3,0,H,2017,9.857
2017/18,2017-11-18,germany,Hertha,M'gladbach,2,4,A,2017,9.857
2017/18,2017-11-18,germany,Hoffenheim,Ein Frankfurt,1,1,D,2017,9.857
2017/18,2017-11-18,germany,Leverkusen,RB Leipzig,2,2,D,2017,9.857
2017/18,2017-11-18,germany,Mainz,FC Koln,1,0,H,2017,9.857
2017/18,2017-11-18,germany,Wolfsburg,Freiburg,3,1,H,2017,9.857
2017/18,2017-11-18,france,Dijon,Troyes,3,1,H,2017,11.5
2017/18,2017-11-18,france,Guingamp,Angers,1,1,D,2017,11.5
2017/18,2017-11-18,france,Paris SG,Nantes,4,1,H,2017,11.5
2017/18,2017-11-18,france,Strasbourg,Rennes,2,1,H,2017,11.5
2017/18,2017-11-18,france,Toulouse,Metz,0,0,D,2017,11.5
2017/18,2017-11-19,england,Watford,West Ham,2,0,H,2017,20.071
2017/18,2017-11-19,spain,Ath Bilbao,Villarreal,1,1,D,2017,19.714
2017/18,2017-11-19,spain,Espanol,Valencia,0,2,A,2017,19.714
2017/18,2017-11-19,spain,Las Palmas,Levante,0,2,A,2017,19.714
2017/18,2017-11-19,spain,Malaga,La Coruna,3,2,H,2017,19.714
2017/18,2017-11-19,italy,Benevento,Sassuolo,1,2,A,2017,17.333
2017/18,2017-11-19,italy,Crotone,Genoa,0,1,A,2017,17.333
2017/18,2017-11-19,italy,Inter,Atalanta,2,0,H,2017,17.333
2017/18,2017-11-19,italy,Sampdoria,Juventus,3,2,H,2017,17.333
2017/18,2017-11-19,italy,Spal,Fiorentina,1,1,D,2017,17.333
2017/18,2017-11-19,italy,Torino,Chievo,1,1,D,2017,17.333
2017/18,2017-11-19,italy,Udinese,Cagliari,0,1,A,2017,17.333
2017/18,2017-11-19,germany,Schalke 04,Hamburg,2,0,H,2017,9.857
2017/18,2017-11-19,germany,Werder Bremen,Hannover,4,0,H,2017,9.857
2017/18,2017-11-19,france,Bordeaux,Marseille,1,1,D,2017,11.5
2017/18,2017-11-19,france,Caen,Nice,1,1,D,2017,11.5
2017/18,2017-11-19,france,Lyon,Montpellier,0,0,D,2017,11.5
2017/18,2017-11-20,england,Brighton,Stoke,2,2,D,2017,20.071
2017/18,2017-11-20,spain,Eibar,Betis,5,0,H,2017,19.714
2017/18,2017-11-20,italy,Verona,Bologna,2,3,A,2017,17.333
2017/18,2017-11-20,france,Amiens,Lille,3,0,H,2017,11.5
2017/18,2017-11-24,england,West Ham,Leicester,1,1,D,2017,20.071
2017/18,2017-11-24,spain,Celta,Leganes,1,0,H,2017,19.714
2017/18,2017-11-24,germany,Hannover,Stuttgart,1,1,D,2017,9.857
2017/18,2017-11-24,france,St Etienne,Strasbourg,2,2,D,2017,11.5
2017/18,2017-11-25,england,Crystal Palace,Stoke,2,1,H,2017,20.071
2017/18,2017-11-25,england,Liverpool,Chelsea,1,1,D,2017,20.071
2017/18,2017-11-25,england,Man United,Brighton,1,0,H,2017,20.071
2017/18,2017-11-25,england,Newcastle,Watford,0,3,A,2017,20.071
2017/18,2017-11-25,england,Swansea,Bournemouth,0,0,D,2017,20.071
2017/18,2017-11-25,england,Tottenham,West Brom,1,1,D,2017,20.071
2017/18,2017-11-25,spain,Alaves,Eibar,1,2,A,2017,19.714
2017/18,2017-11-25,spain,Betis,Girona,2,2,D,2017,19.714
2017/18,2017-11-25,spain,Levante,Ath Madrid,0,5,A,2017,19.714
2017/18,2017-11-25,spain,Real Madrid,Malaga,3,2,H,2017,19.714
2017/18,2017-11-25,italy,Bologna,Sampdoria,3,0,H,2017,17.333
2017/18,2017-11-25,italy,Cagliari,Inter,1,3,A,2017,17.333
2017/18,2017-11-25,italy,Chievo,Spal,2,1,H,2017,17.333
2017/18,2017-11-25,italy,Sassuolo,Verona,0,2,A,2017,17.333
2017/18,2017-11-25,germany,Augsburg,Wolfsburg,2,1,H,2017,9.857
2017/18,2017-11-25,germany,Dortmund,Schalke 04,4,4,D,2017,9.857
2017/18,2017-11-25,germany,Ein Frankfurt,Leverkusen,0,1,A,2017,9.857
2017/18,2017-11-25,germany,Freiburg,Mainz,2,1,H,2017,9.857
2017/18,2017-11-25,germany,M'gladbach,Bayern Munich,2,1,H,2017,9.857
2017/18,2017-11-25,germany,RB Leipzig,Werder Bremen,2,0,H,2017,9.857
2017/18,2017-11-25,france,Caen,Bordeaux,1,0,H,2017,11.5
2017/18,2017-11-25,france,Dijon,Toulouse,3,1,H,2017,11.5
2017/18,2017-11-25,france,Metz,Amiens,0,2,A,2017,11.5
2017/18,2017-11-25,france,Montpellier,Lille,3,0,H,2017,11.5
2017/18,2017-11-25,france,Rennes,Nantes,2,1,H,2017,11.5
2017/18,2017-11-25,france,Troyes,Angers,3,0,H,2017,11.5
2017/18,2017-11-26,england,Burnley,Arsenal,0,1,A,2017,20.071
2017/18,2017-11-26,england,Huddersfield,Man City,1,2,A,2017,20.071
2017/18,2017-11-26,england,Southampton,Everton,4,1,H,2017,20.071
2017/18,2017-11-26,spain,La Coruna,Ath Bilbao,2,2,D,2017,19.714
2017/18,2017-11-26,spain,Sociedad,Las Palmas,2,2,D,2017,19.714
2017/18,2017-11-26,spain,Valencia,Barcelona,1,1,D,2017,19.714
2017/18,2017-11-26,spain,Villarreal,Sevilla,2,3,A,2017,19.714
2017/18,2017-11-26,italy,Genoa,Roma,1,1,D,2017,17.333
2017/18,2017-11-26,italy,Juventus,Crotone,3,0,H,2017,17.333
2017/18,2017-11-26,italy,Lazio,Fiorentina,1,1,D,2017,17.333
2017/18,2017-11-26,italy,Milan,Torino,0,0,D,2017,17.333
2017/18,2017-11-26,italy,Udinese,Napoli,0,1,A,2017,17.333
2017/18,2017-11-26,germany,FC Koln,Hertha,0,2,A,2017,9.857
2017/18,2017-11-26,germany,Hamburg,Hoffenheim,3,0,H,2017,9.857
2017/18,2017-11-26,france,Marseille,Guingamp,1,0,H,2017,11.5
2017/18,2017-11-26,france,Monaco,Paris SG,1,2,A,2017,11.5
2017/18,2017-11-26,france,Nice,Lyon,0,5,A,2017,11.5
2017/18,2017-11-27,spain,Espanol,Getafe,1,0,H,2017,19.714
2017/18,2017-11-27,italy,Atalanta,Benevento,1,0,H,2017,17.333
2017/18,2017-11-28,england,Brighton,Crystal Palace,0,0,D,2017,20.071
2017/18,2017-11-28,england,Leicester,Tottenham,2,1,H,2017,20.071
2017/18,2017-11-28,england,Watford,Man United,2,4,A,2017,20.071
2017/18,2017-11-28,england,West Brom,Newcastle,2,2,D,2017,20.071
2017/18,2017-11-28,france,Amiens,Dijon,2,1,H,2017,11.5
2017/18,2017-11-28,france,Bordeaux,St Etienne,3,0,H,2017,11.5
2017/18,2017-11-28,france,Strasbourg,Caen,0,0,D,2017,11.5
2017/18,2017-11-29,england,Arsenal,Huddersfield,5,0,H,2017,20.071
2017/18,2017-11-29,england,Bournemouth,Burnley,1,2,A,2017,20.071
2017/18,2017-11-29,england,Chelsea,Swansea,1,0,H,2017,20.071
2017/18,2017-11-29,england,Everton,West Ham,4,0,H,2017,20.071
2017/18,2017-11-29,england,Man City,Southampton,2,1,H,2017,20.071
2017/18,2017-11-29,england,Stoke,Liverpool,0,3,A,2017,20.071
2017/18,2017-11-29,france,Angers,Rennes,1,2,A,2017,11.5
2017/18,2017-11-29,france,Guingamp,Montpellier,0,0,D,2017,11.5
2017/18,2017-11-29,france,Lyon,Lille,1,2,A,2017,11.5
2017/18,2017-11-29,france,Metz,Marseille,0,3,A,2017,11.5
2017/18,2017-11-29,france,Nantes,Monaco,1,0,H,2017,11.5
2017/18,2017-11-29,france,Paris SG,Troyes,2,0,H,2017,11.5
2017/18,2017-11-29,france,Toulouse,Nice,1,2,A,2017,11.5
2017/18,2017-12-01,spain,Malaga,Levante,0,0,D,2017,19.714
2017/18,2017-12-01,italy,Napoli,Juventus,0,1,A,2017,17.333
2017/18,2017-12-01,italy,Roma,Spal,3,1,H,2017,17.333
2017/18,2017-12-01,germany,Freiburg,Hamburg,0,0,D,2017,9.857
2017/18,2017-12-01,france,Dijon,Bordeaux,3,2,H,2017,11.5
2017/18,2017-12-02,england,Arsenal,Man United,1,3,A,2017,20.071
2017/18,2017-12-02,england,Brighton,Liverpool,1,5,A,2017,20.071
2017/18,2017-12-02,england,Chelsea,Newcastle,3,1,H,2017,20.071
2017/18,2017-12-02,england,Everton,Huddersfield,2,0,H,2017,20.071
2017/18,2017-12-02,england,Leicester,Burnley,1,0,H,2017,20.071
2017/18,2017-12-02,england,Stoke,Swansea,2,1,H,2017,20.071
2017/18,2017-12-02,england,Watford,Tottenham,1,1,D,2017,20.071
2017/18,2017-12-02,england,West Brom,Crystal Palace,0,0,D,2017,20.071
2017/18,2017-12-02,spain,Ath Bilbao,Real Madrid,0,0,D,2017,19.714
2017/18,2017-12-02,spain,Ath Madrid,Sociedad,2,1,H,2017,19.714
2017/18,2017-12-02,spain,Barcelona,Celta,2,2,D,2017,19.714
2017/18,2017-12-02,spain,Sevilla,La Coruna,2,0,H,2017,19.714
2017/18,2017-12-02,italy,Torino,Atalanta,1,1,D,2017,17.333
2017/18,2017-12-02,germany,Bayern Munich,Hannover,3,1,H,2017,9.857
2017/18,2017-12-02,germany,Hoffenheim,RB Leipzig,4,0,H,2017,9.857
2017/18,2017-12-02,germany,Leverkusen,Dortmund,1,1,D,2017,9.857
2017/18,2017-12-02,germany,Mainz,Augsburg,1,3,A,2017,9.857
2017/18,2017-12-02,germany,Schalke 04,FC Koln,2,2,D,2017,9.857
2017/18,2017-12-02,germany,Werder Bremen,Stuttgart,1,0,H,2017,9.857
2017/18,2017-12-02,france,Lille,Toulouse,1,0,H,2017,11.5
2017/18,2017-12-02,france,Monaco,Angers,1,0,H,2017,11.5
2017/18,2017-12-02,france,Nice,Metz,3,1,H,2017,11.5
2017/18,2017-12-02,france,Rennes,Amiens,2,0,H,2017,11.5
2017/18,2017-12-02,france,Strasbourg,Paris SG,2,1,H,2017,11.5
2017/18,2017-12-02,france,Troyes,Guingamp,0,1,A,2017,11.5
2017/18,2017-12-03,england,Bournemouth,Southampton,1,1,D,2017,20.071
2017/18,2017-12-03,england,Man City,West Ham,2,1,H,2017,20.071
2017/18,2017-12-03,spain,Eibar,Espanol,3,1,H,2017,19.714
2017/18,2017-12-03,spain,Getafe,Valencia,1,0,H,2017,19.714
2017/18,2017-12-03,spain,Las Palmas,Betis,1,0,H,2017,19.714
2017/18,2017-12-03,spain,Leganes,Villarreal,3,1,H,2017,19.714
2017/18,2017-12-03,italy,Benevento,Milan,2,2,D,2017,17.333
